Entry,Entry_name,Gene_name,Status,Accession,MCF7_1,MCF7_2,MCF7_3,Doxorubicin_1,Doxorubicin_2,Doxorubicin_3,P-value,P.adjust,log2FC
K7ELH8,K7ELH8_HUMAN,DPY19L3,unreviewed,K7ELH8,4.749776974,4.284206053,4.672960752,3.099906297,3.223175747,3.007146726,0.003841612,0.00879711,-0.554922571
Q6ZSJ8,CA122_HUMAN,C1orf122,reviewed,Q6ZSJ8,7.827454773,8.410980439,8.372621756,11.9476223,12.40693527,12.05132525,0.000130116,0.00134004,0.564864976
Q567V2,M17L2_HUMAN,MPV17L2 FKSG24,reviewed,Q567V2,10.09605233,9.409768235,9.850803218,7.417976391,7.280405502,7.151210928,0.002695672,0.007075583,-0.426079663
Q14593,ZN273_HUMAN,ZNF273,reviewed,Q14593,4.733912655,4.578422614,4.437349286,3.240956842,3.495083464,3.339695088,0.000462026,0.002465943,-0.448513381
Q96C90,PP14B_HUMAN,PPP1R14B PLCB3N PNG,reviewed,Q96C90,11.79353441,12.83713308,12.01618479,17.16008108,17.54568561,16.56204534,0.000357218,0.002159736,0.484364043
P61769,B2MG_HUMAN,B2M CDABP0092 HDCMA22P,reviewed,P61769,92.11775209,81.36894485,90.33736311,27.23237227,29.02691258,25.64317369,0.00154984,0.00501619,-1.687597476
Q9UDY4,DNJB4_HUMAN,DNAJB4 DNAJW HLJ1,reviewed,Q9UDY4,5.428769808,5.174598275,5.368575558,15.05073429,16.17698159,16.34318873,0.001064835,0.004019781,1.574539574
Q8NEZ2,VP37A_HUMAN,VPS37A HCRP1,reviewed,Q8NEZ2,17.37142881,19.22472945,17.88403227,19.41047841,19.7820502,19.72551822,0.110126098,0.132922629,0.112977856
P50747,BPL1_HUMAN,HLCS,reviewed,P50747,7.494304083,7.063778294,7.20017422,8.681019908,9.137932378,8.757106864,0.001128496,0.004161428,0.288564226
R4GMU8,R4GMU8_HUMAN,LAMTOR5,unreviewed,R4GMU8,5.904699364,5.791420713,5.340526574,7.023676004,6.293594349,5.562368755,0.281274494,0.312818543,0.148189792
Q9UII4,HERC5_HUMAN,HERC5 CEB1 CEBP1,reviewed,Q9UII4,15.96585019,16.26707877,16.08609238,33.07955851,33.28883691,32.88818031,8.85E-08,7.64E-05,1.038571449
Q96LR5,UB2E2_HUMAN,UBE2E2 UBCH8,reviewed,Q96LR5,9.43292381,12.60743769,12.42569996,20.66390485,23.11826623,23.31249286,0.00143229,0.004785614,0.961021586
Q7Z4H3,HDDC2_HUMAN,HDDC2 C6orf74 NS5ATP2 CGI-130,reviewed,Q7Z4H3,3.191900892,3.316388421,3.175145001,3.180048652,2.575485455,2.418791932,0.158281828,0.184693888,-0.244419015
Q8TD22,SFXN5_HUMAN,SFXN5,reviewed,Q8TD22,17.53959059,15.38184824,17.84476369,8.091172174,8.328319513,8.671838053,0.006142055,0.01208618,-1.016679416
Q9UHA3,RLP24_HUMAN,RSL24D1 C15orf15 RPL24L My024,reviewed,Q9UHA3,68.13724817,62.82297816,66.68084992,81.26434811,81.00405853,81.71878593,0.009423875,0.01656065,0.303922602
Q92791,SC65_HUMAN,P3H4 LEPREL4 NOL55 SC65,reviewed,Q92791,12.29167401,12.89649256,13.03436291,24.64858275,23.71096395,23.57114159,3.17E-05,0.000702218,0.912184153
A8MU27,A8MU27_HUMAN,SUMO3,unreviewed,A8MU27,126.5940892,140.7051987,140.5590692,175.4284097,186.061257,196.9538991,0.003810996,0.008749045,0.453343282
Q9NPA8,ENY2_HUMAN,ENY2 DC6,reviewed,Q9NPA8,60.80158727,64.05404219,62.3024035,59.85351651,58.95203717,56.71512832,0.042846023,0.05773604,-0.092615935
Q49B96,COX19_HUMAN,COX19,reviewed,Q49B96,24.04713406,20.60290176,22.27089338,15.92588881,16.01200388,16.67573709,0.020786057,0.031141265,-0.461096619
Q9Y5Y0,FLVC1_HUMAN,FLVCR1 FLVCR,reviewed,Q9Y5Y0,27.42623391,24.2109259,26.21177565,36.2916641,35.04554407,32.00138467,0.007361149,0.013692502,0.408629928
O95402,MED26_HUMAN,MED26 ARC70 CRSP7,reviewed,O95402,6.241022918,5.977241699,6.364314494,5.436857372,6.009466061,5.371935077,0.08138661,0.101194991,-0.143922424
B9EGL1,B9EGL1_HUMAN,DLG4 hCG_40530,unreviewed,B9EGL1,7.119906165,6.191452001,5.525649869,3.324304891,2.606036884,2.239727429,0.004719196,0.010077415,-1.20514963
Q9BQF6,SENP7_HUMAN,SENP7 KIAA1707 SSP2 SUSP2,reviewed,Q9BQF6,1.564221809,1.92273103,1.727817421,1.012999369,0.974590581,1.122706008,0.011215893,0.018986957,-0.74555183
Q9NQS1,AVEN_HUMAN,AVEN,reviewed,Q9NQS1,11.53335959,11.97513017,11.19995935,14.86800972,15.3582033,14.22852222,0.002006139,0.005899737,0.357050198
P51511,MMP15_HUMAN,MMP15,reviewed,P51511,5.58424013,4.565518379,4.628082378,3.122346156,2.838227743,2.313627065,0.007751903,0.014208464,-0.836743597
C9J4X5,C9J4X5_HUMAN,ING2,unreviewed,C9J4X5,7.913122093,7.262503515,7.508713045,6.751191997,6.113340919,5.948920697,0.01592253,0.025046496,-0.269931889
Q5R3B4,Q5R3B4_HUMAN,MPC2,unreviewed,Q5R3B4,19.26880131,20.34997875,22.4139432,13.73319398,13.30820242,13.91018533,0.014198559,0.022925218,-0.599110285
A0A590UJF2,A0A590UJF2_HUMAN,POT1,unreviewed,A0A590UJF2,4.394416238,3.946115094,3.966126353,4.077643029,4.494115188,4.09574521,0.579465109,0.607674364,0.04169322
Q9UKA4,AKA11_HUMAN,AKAP11 AKAP220 KIAA0629,reviewed,Q9UKA4,5.063890481,4.513901438,4.327958248,11.03399945,12.12891727,10.65291676,0.000991978,0.003857969,1.282017338
Q9BX70,BTBD2_HUMAN,BTBD2,reviewed,Q9BX70,1.614987628,1.610448541,1.542694126,0.583436345,0.635469721,0.736154066,0.000333142,0.002083481,-1.286210678
O43257,ZNHI1_HUMAN,ZNHIT1 CGBP1 ZNFN4A1,reviewed,O43257,3.160172255,3.437688231,3.062949064,3.353156139,3.177348604,3.407910136,0.529241779,0.559469737,0.04087168
O43688,PLPP2_HUMAN,PLPP2 LPP2 PPAP2C,reviewed,O43688,27.23586209,26.83564732,27.48239463,5.520205422,5.731448058,6.056927857,1.61E-07,0.000107831,-2.236266459
Q15223,NECT1_HUMAN,NECTIN1 HVEC PRR1 PVRL1,reviewed,Q15223,8.544521971,8.521956861,8.709209565,8.059115232,8.053356653,8.174436657,0.003606265,0.008459262,-0.085832096
Q9BQA9,CYBC1_HUMAN,CYBC1 C17orf62 EROS,reviewed,Q9BQA9,40.33027062,31.82184376,36.32904421,16.72410667,15.32765187,15.87421027,0.012713597,0.020950689,-1.178564991
O95873,CF047_HUMAN,C6orf47 G4,reviewed,O95873,29.46638527,27.88347121,28.72776952,20.4715632,19.81260163,19.29348958,0.000169125,0.00150928,-0.530866964
F8WBA3,F8WBA3_HUMAN,PRKD1,unreviewed,F8WBA3,0.199890414,0.198725221,0.204757584,0.74692675,0.879881152,0.86974187,0.004492522,0.009731706,2.048813102
Q9P0J7,KCMF1_HUMAN,KCMF1 FIGC ZZZ1,reviewed,Q9P0J7,2.554155287,2.340828247,2.479530195,3.192871429,3.378988034,3.015673607,0.007126076,0.013364624,0.378611727
Q13951,PEBB_HUMAN,CBFB,reviewed,Q13951-2,3.204592347,3.375747902,2.922704144,2.86589062,2.874889458,3.007146726,0.188793463,0.216198066,-0.11944862
O43572,AKA10_HUMAN,AKAP10,reviewed,O43572,3.686867631,4.129355232,3.716490394,4.003912063,4.576604046,4.749472759,0.100259293,0.122307821,0.208943605
Q9BRA2,TXD17_HUMAN,TXNDC17 TXNL5,reviewed,Q9BRA2,38.11878461,40.17088387,37.90259222,40.54241462,47.94435734,45.07593566,0.103080763,0.125434069,0.201003268
Q9P2K2,TXD16_HUMAN,TXNDC16 ERP90 KIAA1344,reviewed,Q9P2K2,2.563673878,2.116294557,2.406602836,1.952267771,1.903354019,1.580315293,0.035634066,0.049223759,-0.382559012
A0A087WU35,A0A087WU35_HUMAN,ZNF714,unreviewed,A0A087WU35,6.336208829,5.737222926,5.772480929,4.494383276,4.359688901,3.930892176,0.002998892,0.007580315,-0.481145548
Q9UPR3,SMG5_HUMAN,SMG5 EST1B KIAA1089,reviewed,Q9UPR3,5.945946593,6.926993402,5.724797656,5.8087179,5.722282629,4.894429737,0.202450113,0.230746711,-0.179195971
Q96RY7,IF140_HUMAN,IFT140 KIAA0590 WDTC2,reviewed,Q96RY7,3.98511682,4.015797963,3.601489559,5.20604739,5.031820337,4.394186047,0.035278209,0.048845298,0.334708479
P30825,SL7A1_HUMAN,SLC7A1 ATRC1 ERR REC1L,reviewed,P30825,30.87830963,29.23583504,32.50596768,30.89648075,31.87736089,33.17525197,0.395840526,0.427838785,0.050943671
P01040,CYTA_HUMAN,CSTA STF1 STFA,reviewed,P01040,1.173959573,1.478825343,1.158423044,2.231163167,2.269971166,1.782118145,0.016067709,0.02523273,0.721263221
A5D8V6,VP37C_HUMAN,VPS37C PML39,reviewed,A5D8V6,15.52482213,16.30062978,15.68779681,10.34156951,10.74799268,10.26068023,0.000137722,0.001364547,-0.599853256
Q9H211,CDT1_HUMAN,CDT1,reviewed,Q9H211,17.56814636,18.24916928,17.70451877,12.24254617,13.0149087,12.19059764,0.000135643,0.001355658,-0.51523687
P21709,EPHA1_HUMAN,EPHA1 EPH EPHT EPHT1,reviewed,P21709,2.807984383,2.635044808,2.616970217,2.468384538,1.949181163,1.802014201,0.082988527,0.102988643,-0.373962595
Q8NC44,RETR2_HUMAN,RETREG2 C2orf17 FAM134A MAG2,reviewed,Q8NC44,13.45294213,13.64751904,13.84217366,11.47317956,11.5331644,11.64487725,0.000690228,0.003103024,-0.24069775
Q96AB6,NTAN1_HUMAN,NTAN1,reviewed,Q96AB6,8.195506963,8.475501614,8.543720559,10.39606631,10.39054096,9.393780651,0.028901939,0.041223936,0.259344622
Q16540,RM23_HUMAN,MRPL23 L23MRP RPL23L,reviewed,Q16540,18.71355016,16.77550563,17.80549511,13.89027299,13.15544528,15.06699886,0.0091659,0.016165921,-0.339732071
Q8N2H4,SYS1_HUMAN,SYS1 C20orf169,reviewed,Q8N2H4,27.50238264,24.18253658,25.74896741,19.08990899,18.14143847,17.13334637,0.004829044,0.010234829,-0.510295033
P48454,PP2BC_HUMAN,PPP3CC CALNA3 CNA3,reviewed,P48454,1.700654949,1.409142473,1.396839408,2.138198035,2.642698598,2.634806252,0.01264669,0.020875922,0.718532248
Q96JP5,ZFP91_HUMAN,ZFP91 ZNF757 FKSG11,reviewed,Q96JP5,9.737518726,9.618816844,9.205676584,9.55938012,9.052388377,9.248823673,0.345385386,0.376982923,-0.035871696
P05412,JUN_HUMAN,JUN,reviewed,P05412,5.736537588,5.494623306,5.730407453,10.63969907,10.17362582,9.831493879,0.001074172,0.004033807,0.853373598
P81605,DCD_HUMAN,DCD AIDD DSEP,reviewed,P81605,8.969685708,9.435576706,8.672745886,8.719488239,13.57094471,9.157870275,0.4468812,0.478801286,0.215860553
A0A0C4DFP4,A0A0C4DFP4_HUMAN,NGLY1,unreviewed,A0A0C4DFP4,2.712798472,2.815704099,2.77123963,3.981472203,4.313861758,4.269125125,0.003121261,0.007770587,0.598210132
O95628,CNOT4_HUMAN,CNOT4 NOT4,reviewed,O95628,22.7145313,25.37746875,23.10955801,33.30075141,32.32952204,30.23632029,0.002650695,0.007015748,0.429119361
Q15649,ZNHI3_HUMAN,ZNHIT3 TRIP3,reviewed,Q15649,21.58181896,22.218512,23.27504701,21.17361023,21.51431622,21.29730663,0.167868545,0.194533856,-0.06804429
Q6P2P2,ANM9_HUMAN,PRMT9 PRMT10,reviewed,Q6P2P2,28.1179182,29.8810468,28.37154742,54.49680149,56.44987514,55.00975211,5.18E-06,0.000352602,0.942193763
Q8N5L8,RP25L_HUMAN,RPP25L C9orf23,reviewed,Q8N5L8,10.82898384,11.87447714,11.18032506,5.77024957,6.159168062,5.568053342,0.000438774,0.002408246,-0.95344867
Q96SI1,KCD15_HUMAN,KCTD15,reviewed,Q96SI1,11.39375358,12.79583953,12.42569996,13.08564375,12.93853013,12.89832877,0.206415632,0.234886754,0.088158133
Q5NDL2,EOGT_HUMAN,EOGT AER61 C3orf64 EOGT1,reviewed,Q5NDL2,5.409732626,4.810698846,5.640650704,5.036145597,4.78129862,4.88874515,0.256078976,0.287061644,-0.10906774
A8DPD7,A8DPD7_HUMAN,ZYG11B,unreviewed,A8DPD7,6.177565643,6.382434681,6.184800995,7.068555723,6.785472354,7.011938537,0.0036273,0.008485583,0.154661221
A2A2V1,A2A2V1_HUMAN,PRNP,unreviewed,A2A2V1,23.49505577,20.68290802,22.53455383,82.86398951,81.60286654,84.84530899,1.31E-06,0.000223258,1.901923888
Q9NUG6,PDRG1_HUMAN,PDRG1 C20orf126 PDRG,reviewed,Q9NUG6,19.36081436,20.58483583,19.69038684,25.77378141,26.88220227,25.74265397,0.000282463,0.001918123,0.394644194
Q8NEW0,ZNT7_HUMAN,SLC30A7 ZNT7 ZNTL2,reviewed,Q8NEW0,34.26692807,33.32905842,33.91122178,55.03535812,55.01090284,54.78521091,5.41E-05,0.00089318,0.699409547
Q7Z6M1,RABEK_HUMAN,RABEPK RAB9P40,reviewed,Q7Z6M1,3.372754124,3.277675716,3.329414413,4.026351922,4.255814043,3.527286471,0.10280023,0.125151614,0.242852868
Q9BYB4,GNB1L_HUMAN,GNB1L GY2 KIAA1645 WDR14 FKSG1,reviewed,Q9BYB4,9.233033396,9.750440042,8.759697736,13.06640958,12.6299607,13.09444704,0.001392204,0.004721014,0.48358247
Q86VS8,HOOK3_HUMAN,HOOK3,reviewed,Q86VS8,11.60316259,12.19708302,12.65850653,18.02241282,19.44903963,18.90693764,0.000345684,0.002129112,0.628877098
Q16854,DGUOK_HUMAN,DGUOK DGK,reviewed,Q16854,21.80074655,20.06866643,22.16991704,31.80689791,28.78555629,30.42106938,0.00164192,0.005199303,0.507122715
Q9BYN0,SRXN1_HUMAN,SRXN1 C20orf139 SRX SRX1,reviewed,Q9BYN0,6.085552596,6.434051621,6.285777338,7.940504547,8.859914375,8.074956378,0.012085957,0.020143262,0.403572714
Q9Y2R0,COA3_HUMAN,COA3 CCDC56 MITRAC12 HSPC009,reviewed,Q9Y2R0,84.93756152,73.48187636,84.97159245,79.10691591,78.62715737,86.97134467,0.930449259,0.93697364,0.007770043
Q8WUH6,TM263_HUMAN,TMEM263 C12orf23,reviewed,Q8WUH6,16.25458079,14.9843978,15.59243026,20.54529416,20.13339163,18.69376561,0.005464118,0.011145249,0.342317241
Q9NRY2,SOSSC_HUMAN,INIP C9orf80 SSBIP1 HSPC043 HSPC291,reviewed,Q9NRY2,11.0161828,10.14530964,10.46507597,9.232399311,9.920048958,10.53922501,0.238864041,0.269047296,-0.091078628
Q96CS2,HAUS1_HUMAN,HAUS1 CCDC5 HEIC,reviewed,Q96CS2,2.858750203,2.779572241,2.645019201,3.555114874,3.488973178,3.04125425,0.050673887,0.066741847,0.283975252
Q9ULT0,TTC7A_HUMAN,TTC7A KIAA1140 TTC7,reviewed,Q9ULT0,3.991462547,3.329292656,3.56502588,2.56134967,2.361625452,2.526799092,0.019615559,0.029704874,-0.547176322
Q5W111,SPRY7_HUMAN,SPRYD7 C13orf1 CLLD6,reviewed,Q5W111,12.9135553,12.23321488,14.03290675,19.39124425,21.2210225,20.6378945,0.000616275,0.00293363,0.644608141
Q9NWY4,HPF1_HUMAN,HPF1 C4orf27,reviewed,Q9NWY4,12.12033937,12.63324616,13.15497355,13.68190287,14.86021501,14.36495232,0.02202107,0.03271521,0.178691773
Q8NCE0,SEN2_HUMAN,TSEN2 SEN2,reviewed,Q8NCE0,11.27635763,10.85504257,12.09472195,14.15955131,14.95186929,16.44835359,0.014842341,0.023708003,0.412662754
P01911,DRB1_HUMAN,HLA-DRB1,reviewed,P01911,18.80873607,18.28788198,18.1729368,22.55205873,21.85649222,22.34042842,0.000178328,0.001533934,0.272260784
P17152,TMM11_HUMAN,TMEM11 C17orf35 PM1,reviewed,P17152,42.96692036,38.85981358,43.48994986,32.92247949,29.55239716,33.16388279,0.007036011,0.013253404,-0.389911176
P50452,SPB8_HUMAN,SERPINB8 PI8,reviewed,P50452,17.68236946,19.49313754,18.09439965,33.15328947,35.68101379,35.11085397,0.000131129,0.00134511,0.911256464
P07203,GPX1_HUMAN,GPX1,reviewed,P07203,17.41902177,17.82332952,17.52220037,40.18978825,39.00195411,41.30705422,0.000615431,0.002931612,1.191377811
Q9UDX5,MTFP1_HUMAN,MTFP1 MTP18 HSPC242 My022,reviewed,Q9UDX5,34.84756213,31.45794433,34.60403169,43.28007747,40.82281927,39.86316903,0.006832868,0.012990658,0.296882707
Q9NRG0,CHRC1_HUMAN,CHRAC1 CHRAC15,reviewed,Q9NRG0,22.03553847,22.6469326,23.19931475,27.92800792,29.84874602,31.10890446,0.009932545,0.017282227,0.388926141
P63272,SPT4H_HUMAN,SUPT4H1 SPT4H SUPT4H,reviewed,P63272,13.46880645,15.97544305,14.70608237,8.440592843,8.701046945,8.143171427,0.010163441,0.017591824,-0.804153276
Q9HD34,LYRM4_HUMAN,LYRM4 C6orf149 ISD11 CGI-203,reviewed,Q9HD34,19.97000419,18.49434975,18.68062341,21.04538246,18.88383819,21.51332095,0.217191289,0.246173406,0.104611194
F5GXE4,F5GXE4_HUMAN,ATE1,unreviewed,F5GXE4,6.647149472,7.0586166,6.501754516,7.995001348,8.331374656,7.898734169,0.003856991,0.00881809,0.261610909
Q2VPB7,AP5B1_HUMAN,AP5B1 PP1030,reviewed,Q2VPB7,5.457325581,5.603018881,5.388209847,5.972208305,6.354697207,5.761329313,0.073965261,0.093056554,0.137090838
A0A7P0T8N6,A0A7P0T8N6_HUMAN,VLDLR,unreviewed,A0A7P0T8N6,9.258416306,9.616235997,9.07104146,9.76454455,10.38137553,9.865601404,0.052377404,0.068751992,0.10289047
P0C7T5,ATX1L_HUMAN,ATXN1L BOAT BOAT1,reviewed,P0C7T5,10.29594274,10.29499876,10.49592985,11.08849626,11.0626724,10.24646876,0.251567089,0.282330358,0.059583181
Q9BV19,CA050_HUMAN,C1orf50,reviewed,Q9BV19,2.094090049,2.263402837,1.727817421,1.910593746,1.826975447,1.622949698,0.269264434,0.300712225,-0.182958173
Q96HQ2,C2AIL_HUMAN,CDKN2AIPNL,reviewed,Q96HQ2,8.515966198,8.700035305,9.312262723,9.453592212,9.687858098,11.05936475,0.118639569,0.142136545,0.187057204
Q9H479,FN3K_HUMAN,FN3K,reviewed,Q9H479,6.003058139,5.843037654,5.783700523,6.15172718,5.792550916,6.167777311,0.329508432,0.361178501,0.03893447
P09669,COX6C_HUMAN,COX6C,reviewed,P09669,294.2608991,259.3880298,290.6295488,109.4680457,107.3852174,110.0507694,0.003935804,0.00892983,-1.368851764
E9PN48,E9PN48_HUMAN,ARFGAP2,unreviewed,E9PN48,8.011480868,9.918195098,8.552135254,1.285483376,1.362593728,1.389881615,0.005586554,0.011323505,-2.713303731
Q96SZ5,AEDO_HUMAN,ADO C10orf22,reviewed,Q96SZ5,9.524936857,9.265240802,9.340311707,11.50203081,11.88145069,10.42553326,0.045419253,0.060739146,0.265273324
Q5T0D9,TPRGL_HUMAN,TPRG1L FAM79A MOVER,reviewed,Q5T0D9,8.11618537,8.279357241,8.639087105,11.80977745,12.59329898,11.91773745,0.000537542,0.00268252,0.536871414
Q08623,HDHD1_HUMAN,PUDP DXF68S1E FAM16AX GS1 HDHD1 HDHD1A,reviewed,Q08623,3.753497769,4.010636269,3.887589197,4.696342011,5.132640052,5.153078463,0.007347848,0.013684572,0.362692717
Q9BT25,HAUS8_HUMAN,HAUS8 HICE1,reviewed,Q9BT25,12.29484688,12.49129958,12.31350402,31.6434075,33.13607976,33.16388279,0.000515501,0.002612892,1.400542243
Q709F0,ACD11_HUMAN,ACAD11,reviewed,Q709F0,20.40785938,19.11891473,19.45758027,32.89362824,32.18898547,31.46703346,2.53E-05,0.000626616,0.710938657
O75503,CLN5_HUMAN,CLN5,reviewed,O75503,3.020566252,2.678919207,2.743190646,3.058232272,2.917661458,2.813870755,0.418805658,0.450963326,0.058124142
Q32NB8,PGPS1_HUMAN,PGS1,reviewed,Q32NB8,5.866625,5.584952952,5.918335646,5.161167671,5.349555197,5.076336533,0.012132604,0.020208168,-0.156241798
Q6PML9,ZNT9_HUMAN,SLC30A9 C4orf1 HUEL,reviewed,Q6PML9,35.03793395,29.7055492,32.24511213,23.27654563,23.29851966,24.76490494,0.022528547,0.033329998,-0.4431045
Q9Y5W9,SNX11_HUMAN,SNX11,reviewed,Q9Y5W9,5.282818077,4.978453902,5.503210682,8.293130909,7.937261223,6.855612384,0.020472219,0.030779772,0.550340682
Q6YI46,TMM64_HUMAN,TMEM64,reviewed,Q6YI46,22.66376548,19.94220492,20.55429555,5.651638884,6.079734347,5.07349424,0.001104172,0.004099021,-1.910138081
Q86X76,NIT1_HUMAN,NIT1,reviewed,Q86X76,22.41945497,22.36820112,21.25552016,30.73940174,29.50045973,27.31160008,0.010970807,0.01865759,0.406721756
O15260,SURF4_HUMAN,SURF4 SURF-4,reviewed,O15260,33.5911081,31.92765849,35.98965151,32.54100188,33.18496205,36.78496496,0.859572119,0.872853448,0.014178351
Q9BQ48,RM34_HUMAN,MRPL34,reviewed,Q9BQ48,44.33759748,39.04305372,42.39603948,31.19461031,27.77735914,27.38549972,0.003162733,0.007833597,-0.542471714
A0A0B4J294,A0A0B4J294_HUMAN,TRAPPC2L,unreviewed,A0A0B4J294,13.07854421,12.27192758,12.61643305,7.575055407,8.135845511,8.46150832,0.000203506,0.001616998,-0.65138112
B7Z1T1,B7Z1T1_HUMAN,GET1,unreviewed,B7Z1T1,19.4274445,17.17553692,19.65111826,9.267661948,9.608424383,9.20050468,0.005978619,0.011886226,-1.002590463
Q9Y5Q0,FADS3_HUMAN,FADS3 CYB5RP,reviewed,Q9Y5Q0,13.3418919,13.26297284,13.62900138,15.85536354,15.0801853,13.93292368,0.104368118,0.126662716,0.157291695
O15287,FANCG_HUMAN,FANCG XRCC9,reviewed,O15287,4.762468429,4.939741197,4.709424431,3.71219389,3.693667752,3.382329493,0.001403303,0.004741881,-0.417780937
Q9C0B0,UNK_HUMAN,UNK KIAA1753 ZC3H5 ZC3HDC5,reviewed,Q9C0B0,11.32712344,12.02416627,11.69923127,19.37201008,19.70567163,18.94672975,1.45E-05,0.000518202,0.727224096
Q8N531,FBXL6_HUMAN,FBXL6 FBL6,reviewed,Q8N531,20.54111966,20.64935701,21.54161979,21.61599603,21.23629821,20.43609164,0.713797719,0.736103897,0.012736996
Q9NRP2,COXM2_HUMAN,CMC2 C16orf61 DC13,reviewed,Q9NRP2,64.16799567,56.05857812,62.87740767,25.07173438,24.94218654,25.19409128,0.004828821,0.010234829,-1.283704891
Q99943,PLCA_HUMAN,AGPAT1 G15,reviewed,Q99943,54.17347498,47.65792107,50.80792981,89.9004883,83.72619085,83.7595528,0.000243147,0.001778875,0.753808178
Q96AD5,PLPL2_HUMAN,PNPLA2 ATGL FP17548,reviewed,Q96AD5,5.872970727,5.907558829,5.851018085,8.164903141,7.43621779,7.634400856,0.012910025,0.021229272,0.398172928
C9JBY7,C9JBY7_HUMAN,MRPS33,unreviewed,C9JBY7,24.89746153,25.18132438,25.48250206,20.78892692,20.90328764,23.25280469,0.042716146,0.057591049,-0.218428406
O43521,B2L11_HUMAN,BCL2L11 BIM,reviewed,O43521-2,11.14309735,10.12982455,11.63752351,4.27639607,4.344413187,4.078691448,0.003420873,0.008201542,-1.373773775
Q13469,NFAC2_HUMAN,NFATC2 NFAT1 NFATP,reviewed,Q13469,13.97011892,13.28103877,14.23485943,8.033469679,7.61647122,7.549132045,0.000290491,0.001947069,-0.838558002
E7ETE0,E7ETE0_HUMAN,METTL8,unreviewed,E7ETE0,21.56278177,19.21440607,19.00599163,15.89703756,15.67288302,15.48197374,0.033027302,0.046223918,-0.345486819
J3KPD3,J3KPD3_HUMAN,RBM7 hCG_2032547,unreviewed,J3KPD3,21.91179678,21.46490467,22.99455717,35.0735003,34.88667664,39.13838413,0.005292949,0.010912069,0.717001536
Q9H204,MED28_HUMAN,MED28 EG1 FKSG20,reviewed,Q9H204,2.002077001,1.855629007,1.803549678,2.949238669,2.700746313,2.822397636,0.000651085,0.003003666,0.58164566
Q15696,U2AFM_HUMAN,ZRSR2 U2AF1-RS2 U2AF1L2 U2AF1RS2 URP,reviewed,Q15696,2.014768456,1.907245948,2.06440523,1.77595459,1.57645373,1.483677307,0.028417839,0.040638086,-0.307853623
Q6ZMG9,CERS6_HUMAN,CERS6 LASS6,reviewed,Q6ZMG9,29.14275318,28.03057949,30.74168658,24.57485178,24.70999568,27.31728467,0.034620859,0.048081082,-0.198725105
Q96IF1,AJUBA_HUMAN,AJUBA JUB,reviewed,Q96IF1,14.13828069,14.36241367,14.33303088,33.52835569,33.86320377,33.44811216,5.82E-07,0.000161727,1.235244267
Q9UI14,PRAF1_HUMAN,RABAC1 PRA1 PRAF1,reviewed,Q9UI14,38.06801879,35.66472497,38.4691817,31.8101036,30.53309802,33.45663904,0.010936117,0.018610048,-0.228002272
A0A804CAZ4,A0A804CAZ4_HUMAN,ARHGEF18,unreviewed,A0A804CAZ4,12.45349006,12.74680343,12.45655384,26.44697719,26.9555257,26.27984747,1.39E-05,0.000512326,1.081347982
O15235,RT12_HUMAN,MRPS12 RPMS12 RPSM12,reviewed,O15235,75.42531611,67.90724679,75.84164813,50.91283537,50.12267422,53.36690635,0.007439511,0.013805553,-0.505382728
Q8IX15,HOMEZ_HUMAN,HOMEZ KIAA1443,reviewed,Q8IX15,4.905247296,4.59906939,5.191866958,3.484589601,3.192624318,3.467598304,0.003881245,0.008855268,-0.534699398
Q7L945,ZN627_HUMAN,ZNF627,reviewed,Q7L945,5.02898898,5.734642079,6.221264675,2.821010901,2.563264883,2.580802672,0.009792449,0.017080622,-1.092491884
Q5BJF2,SGMR2_HUMAN,TMEM97 MAC30 S2R,reviewed,Q5BJF2,64.95486587,60.99057678,66.12828493,36.78213531,34.35202663,34.90620883,0.000623893,0.002950179,-0.857046577
O43639,NCK2_HUMAN,NCK2 GRB4,reviewed,O43639,11.3049134,12.1248193,11.6459382,15.24307595,14.65857558,14.09209212,0.002755337,0.007151151,0.326827674
P42336,PK3CA_HUMAN,PIK3CA,reviewed,P42336,14.14462642,16.01931745,14.95571833,17.82365978,18.2789199,19.54076913,0.0094176,0.01655407,0.302452982
C9JBI3,C9JBI3_HUMAN,PSPH,unreviewed,C9JBI3,13.49736222,14.5508155,14.6415697,29.45712405,32.23786775,30.43812314,0.000542359,0.002699613,1.109830163
Q96H79,ZCCHL_HUMAN,ZC3HAV1L C7orf39,reviewed,Q96H79,18.9546878,19.01051915,18.84611242,33.56682402,35.08831607,33.06724481,0.001551648,0.00501619,0.840386878
Q9UJY1,HSPB8_HUMAN,HSPB8 CRYAC E2IG1 HSP22 PP1629,reviewed,Q9UJY1,71.6496083,82.21804352,78.29032444,14.44806378,13.91006557,14.36779461,0.002318481,0.006451318,-2.441923252
Q8TCC3,RM30_HUMAN,MRPL30 MRPL28 RPML28 HSPC249,reviewed,Q8TCC3,38.28377352,33.68005361,37.04990311,27.33495449,27.05634542,28.13302296,0.019013572,0.028911814,-0.401618553
P52435,RPB11_HUMAN,POLR2J POLR2J1,reviewed,P52435,18.14560756,17.9755995,17.8279343,13.02794125,12.73078041,12.92106712,2.34E-06,0.00028854,-0.480020081
